,id,name,link,reviews,rating,price_range_usd,is_sponsored,menu_link,reservation_link,featured_image,latitude,longitude,has_delivery,is_premium,cuisines
46,17806839,Song Ngu Son,https://www.tripadvisor.com/Restaurant_Review-g4235728-d17806839-Reviews-Song_Ngu_Son-Cua_Lo_Nghe_An_Province.html,0,0.0,$$ - $$$,False,,,,18.820677,105.72199,False,False,"['Chinese', 'American', 'European', 'Thai', 'Vietnamese']"
47,24107395,"NHÀ HÀNG HẢI NHẬT 1, SỐ 116/1",https://www.tripadvisor.com/Restaurant_Review-g4235728-d24107395-Reviews-NHA_HANG_H_I_NH_T_1_S_116_1-Cua_Lo_Nghe_An_Province.html,0,0.0,,False,,,,18.804699,105.7251,False,False,"['Seafood', 'Vietnamese']"
48,15320067,Nha Hang Sakura,https://www.tripadvisor.com/Restaurant_Review-g1554764-d15320067-Reviews-Nha_Hang_Sakura-Vinh_Nghe_An_Province.html,0,0.0,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/a4/47/e9/th-c-don-com-ki-u-nh.jpg,18.68756,105.68166,False,False,"['Seafood', 'Sushi', 'Deli', 'Grill', 'Street Food']"
49,11978945,Pub Welove,https://www.tripadvisor.com/Restaurant_Review-g1554764-d11978945-Reviews-Pub_Welove-Vinh_Nghe_An_Province.html,0,0.0,$$$$,False,,,,18.668455,105.6938,False,False,"['Chinese', 'American', 'Caribbean', 'Thai', 'British']"
50,23115477,The Pizza Company,https://www.tripadvisor.com/Restaurant_Review-g1554764-d23115477-Reviews-The_Pizza_Company-Vinh_Nghe_An_Province.html,0,0.0,$$ - $$$,False,,,,18.679585,105.681335,False,False,['Pizza']
51,7924474,Yen Vinh Restaurant,https://www.tripadvisor.com/Restaurant_Review-g1554764-d7924474-Reviews-Yen_Vinh_Restaurant-Vinh_Nghe_An_Province.html,1,4.0,,False,,,,18.66835,105.67413,False,False,['Asian']
52,12860554,GoGi House Restaurant,https://www.tripadvisor.com/Restaurant_Review-g1554764-d12860554-Reviews-GoGi_House_Restaurant-Vinh_Nghe_An_Province.html,0,0.0,$$ - $$$,False,http://gogi.com.vn/menus/thuc-don-gogi/,,,18.670778,105.6861,False,False,"['Seafood', 'Asian', 'Korean', 'Pub', 'Diner', 'Gastropub']"
53,16814106,Nha Hang Bien Sach,https://www.tripadvisor.com/Restaurant_Review-g4235728-d16814106-Reviews-Nha_Hang_Bien_Sach-Cua_Lo_Nghe_An_Province.html,0,0.0,,False,,,,18.767939,105.75359,False,False,['Seafood']
54,15512386,Espresso Coffee Cua Lo,https://www.tripadvisor.com/Restaurant_Review-g4235728-d15512386-Reviews-Espresso_Coffee_Cua_Lo-Cua_Lo_Nghe_An_Province.html,0,0.0,$,False,,,,18.80419,105.720566,False,False,[]
55,19125768,Phui BQ,https://www.tripadvisor.com/Restaurant_Review-g15017900-d19125768-Reviews-Phui_BQ-Thai_Hoa_Nghe_An_Province.html,1,5.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/9c/56/c4/photo1jpg.jpg,18.66159,105.66929,False,False,['Vietnamese']
56,13784257,Vuong Giang Restaurant,https://www.tripadvisor.com/Restaurant_Review-g12178475-d13784257-Reviews-Vuong_Giang_Restaurant-Hoang_Mai_Nghe_An_Province.html,1,4.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/3e/df/99/fresh-very-fresh-seafood.jpg,,,False,False,[]
57,23218516,SASIN - Mì Cay 7 Cấp Độ Hàn Quốc - Vinh,https://www.tripadvisor.com/Restaurant_Review-g1554764-d23218516-Reviews-SASIN_Mi_Cay_7_C_p_D_Han_Qu_c_Vinh-Vinh_Nghe_An_Province.html,0,0.0,$,False,,,,18.682436,105.68337,False,False,['Fusion']
58,23086047,The Pizza Company,https://www.tripadvisor.com/Restaurant_Review-g1554764-d23086047-Reviews-The_Pizza_Company-Vinh_Nghe_An_Province.html,0,0.0,$$ - $$$,False,,,,18.670464,105.67393,False,False,['Pizza']
59,21232830,Nha Hang Hoa Ban,https://www.tripadvisor.com/Restaurant_Review-g1554764-d21232830-Reviews-Nha_Hang_Hoa_Ban-Vinh_Nghe_An_Province.html,0,0.0,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/cc/f6/5a/getlstd-property-photo.jpg,18.647114,105.67199,False,False,"['Seafood', 'Central Asian']"
60,14003696,Kung Pao,https://www.tripadvisor.com/Restaurant_Review-g1554764-d14003696-Reviews-Kung_Pao-Vinh_Nghe_An_Province.html,0,0.0,,False,,,,18.69391,105.69259,False,False,['Chinese']
61,14058802,Bun Cha Thang Bon,https://www.tripadvisor.com/Restaurant_Review-g8841037-d14058802-Reviews-Bun_Cha_Thang_Bon-Dien_Chau_Nghe_An_Province.html,0,0.0,$,False,,,,18.967972,105.60075,False,False,"['Chinese', 'Deli', 'Vietnamese']"
62,21332596,Nhà hàng Hàn Quốc,https://www.tripadvisor.com/Restaurant_Review-g1554764-d21332596-Reviews-Nha_hang_Han_Qu_c-Vinh_Nghe_An_Province.html,0,0.0,,False,,,,18.66667,105.66667,False,False,['Grill']
63,12661078,Pho - Ca phe Sach,https://www.tripadvisor.com/Restaurant_Review-g1554764-d12661078-Reviews-Pho_Ca_phe_Sach-Vinh_Nghe_An_Province.html,0,0.0,$,False,,,,18.677116,105.694405,False,False,[]
64,27747784,Nhà Hàng Gió Biển,https://www.tripadvisor.com/Restaurant_Review-g15221844-d27747784-Reviews-Nha_Hang_Gio_Bi_n-Nghi_Yen_Nghe_An_Province.html,0,0.0,,False,,,,18.801262,105.727104,False,False,"['Seafood', 'Vietnamese', 'Beer restaurants']"
