,id,name,link,reviews,rating,price_range_usd,is_sponsored,menu_link,reservation_link,featured_image,latitude,longitude,has_delivery,is_premium,cuisines
2150,13568172,"Wrap&Roll Saigon Centre, Q.1",https://www.tripadvisor.com/Restaurant_Review-g293925-d13568172-Reviews-Wrap_Roll_Saigon_Centre_Q_1-Ho_Chi_Minh_City.html,9,3.6,$,False,http://wrap-roll.com/thuc-don/thuc-don-nha-hang,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/2a/4b/87/getlstd-property-photo.jpg,10.77403,106.70107,False,False,['Vietnamese']
2151,27955015,Bun Bo 5t,https://www.tripadvisor.com/Restaurant_Review-g293925-d27955015-Reviews-Bun_Bo_5t-Ho_Chi_Minh_City.html,2,5.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/91/81/ef/menu.jpg,10.764904,106.70502,False,False,[]
2152,15190124,Mrsimple Steakhouse,https://www.tripadvisor.com/Restaurant_Review-g293925-d15190124-Reviews-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html,75,4.6,$,True,http://www.mrsimplesteakhouse.com/menu,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/84/90/0a/where-love-tastes-bette.jpg,10.78712,106.6922,False,True,"['Italian', 'French', 'Steakhouse', 'Fusion']"
2153,11707970,Panam - The Backroom,https://www.tripadvisor.com/Restaurant_Review-g293925-d11707970-Reviews-Panam_The_Backroom-Ho_Chi_Minh_City.html,13,4.6,$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/57/a0/83/getlstd-property-photo.jpg,10.776841,106.69929,False,False,"['Bar', 'Pub', 'Eastern European']"
2154,32697831,Lim Veggie Bistro,https://www.tripadvisor.com/Restaurant_Review-g293925-d32697831-Reviews-Lim_Veggie_Bistro-Ho_Chi_Minh_City.html,2,5.0,$$ - $$$,False,,,,10.781047,106.706245,False,False,[]
2155,25408656,Bun Bo Tho Da Bep Ong Lap,https://www.tripadvisor.com/Restaurant_Review-g293925-d25408656-Reviews-Bun_Bo_Tho_Da_Bep_Ong_Lap-Ho_Chi_Minh_City.html,1,5.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/0f/f1/43/b-p-ong-l-p-chi-nhanh.jpg,10.838681,106.66572,False,False,"['Asian', 'Deli', 'Indigenous']"
2156,21235426,Tân Cà Phê,https://www.tripadvisor.com/Restaurant_Review-g293925-d21235426-Reviews-Tan_Ca_Phe-Ho_Chi_Minh_City.html,8,5.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/ea/22/5d/tan-ca-phe.jpg,10.77494,106.68628,False,False,['Cafe']
2157,20481316,Goc Hue,https://www.tripadvisor.com/Restaurant_Review-g293925-d20481316-Reviews-Goc_Hue-Ho_Chi_Minh_City.html,1,5.0,$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/3d/9b/96/khong-gian-goc-hu.jpg,10.780536,106.681145,False,False,"['Cafe', 'Deli', 'Grill', 'Vietnamese', 'Diner']"
2158,6414756,Tonkatsu-Katsuyoshi,https://www.tripadvisor.com/Restaurant_Review-g293925-d6414756-Reviews-Tonkatsu_Katsuyoshi-Ho_Chi_Minh_City.html,29,3.5,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/4a/91/4e/tendon.jpg,10.77673,106.70482,False,False,"['Japanese', 'Sushi', 'Asian']"
2159,17637277,Sukiya Ly Thai To,https://www.tripadvisor.com/Restaurant_Review-g293925-d17637277-Reviews-Sukiya_Ly_Thai_To-Ho_Chi_Minh_City.html,5,4.4,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/f2/a7/d8/sukiya-ly-thai-to.jpg,10.76772,106.67478,False,False,[]
2160,5502468,Banh Canh Ben Co,https://www.tripadvisor.com/Restaurant_Review-g293925-d5502468-Reviews-Banh_Canh_Ben_Co-Ho_Chi_Minh_City.html,9,4.4,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/4f/6d/08/photo0jpg.jpg,10.714088,106.705826,False,False,['Vietnamese']
